eval_d,mkt_rf,smb,hml,rmw,wml,call_rate,kospi,mom,beme,gpa,usdkrw
2007-10-22,-0.034000211,0.006723935,0.003421398,-0.002385941,-0.001509887,0.000410137,-0.03364804,-0.03129157,-0.02639068,-0.02922769,0.0013102
2007-10-23,0.020534848,-0.010575778,-0.012945096,-0.004657956,0.015494278,0.000136986,0.02320084,0.02991264,0.02078848,0.0166106,0.00109045
2007-10-24,-0.00662998,-0.006855671,0.002656267,0.002381756,0.010845794,0.000137534,-0.00750521,-0.01158706,-0.01043556,-0.01654611,-5.43E-05
2007-10-25,0.022426273,-0.030398463,2.62E-05,0.000543026,0.001306,0.000137534,0.02244279,0.01549032,0.01608719,0.00977647,-0.00152521
2007-10-26,0.02739462,-0.016270924,-0.002205455,0.001388984,0.003909608,0.000137534,0.02595675,0.01736109,0.02562593,0.01996887,-0.00720037
2007-10-29,0.01844283,-0.008260096,-0.001029728,0.000702251,-0.001830469,0.000411781,0.01718884,0.02849429,0.00770707,0.00482993,-0.00346169
2007-10-30,-0.00601311,0.007449768,0.003718132,-0.002324074,-0.004272069,0.000137534,-0.00511411,0.00810398,0.00151391,-0.00226616,0.00027568
2007-10-31,0.005850027,-0.00482357,0.001558505,-0.000313366,0.001955524,0.000137534,0.00608077,0.00364046,0.01028969,0.00849922,-0.00705534
2007-11-01,0.001168597,0.003370604,-0.01196316,0.000614176,-0.000974426,0.000136986,-0.00082815,0.01165568,0.00685064,-0.00614098,0.00316404
2007-11-02,-0.023222801,0.012588449,-0.00361942,0.002212977,0.002251175,0.000136438,-0.02122978,-0.0055457,-0.01602503,-0.0174411,0.003929
2007-11-05,-0.003394663,0.002885552,-0.008819422,-0.003136613,-0.00082134,0.000409315,-0.00177286,0.00380415,-0.00370843,0.00616193,0.00110241
2007-11-06,0.020853882,-0.017658911,-0.000306538,0.004129535,0.001689355,0.000137808,0.01908957,0.00322167,0.01272795,0.00831559,-0.00033042
2007-11-07,-0.002065701,-0.003792268,0.002522628,0.007675994,-0.00212638,0.000136986,-0.00537912,-0.02379591,-0.01215191,-0.01119642,-0.00192774
2007-11-08,-0.03403229,0.01737254,0.000599228,-0.005532677,-0.003786277,0.00013726,-0.03114248,-0.02525737,-0.01979833,-0.02647398,0.00253855
2007-11-09,0.008823815,-0.002158326,0.004949294,0.00099575,-0.003482294,0.00013726,0.00551133,-0.00935506,0.00126193,0.03076625,-0.00170645
2007-11-12,-0.033125917,0.012835946,0.011531097,0.003392836,-0.010844455,0.000412603,-0.03368551,-0.05711729,-0.0358751,-0.02008353,0.00496251
2007-11-13,0.003306915,-0.005522255,0.005773176,0.004356418,-0.002777971,0.00013726,0.00492352,-0.01615116,-0.00546349,0.00619355,0.00823
2007-11-14,0.022254764,-0.010918825,0.001257216,0.006294334,-0.001693717,0.00013726,0.02053402,0.02141491,0.02146407,0.02016044,-0.0056595
2007-11-15,-0.011407793,-0.006508953,0.032517369,0.000639731,-0.009411396,0.00013726,-0.01259265,-0.03709097,-0.00958315,-0.01232231,0.00213436
2007-11-16,-0.013314834,0.013670192,-0.003204288,-0.006171605,-0.006773648,0.00013726,-0.01105897,-0.01033152,-0.00565671,-0.0116448,0.00196609
2007-11-19,-0.017955636,0.020473536,0.002730426,-0.000305998,-0.005854998,0.000411781,-0.016992,-0.02523032,-0.00751678,-0.00935406,0.00201679
2007-11-20,-0.012105744,0.005178936,0.001044284,-0.006493712,-0.001537902,0.000136438,-0.01121222,-0.01593081,-0.01062915,-0.00855686,0.00326371
2007-11-21,-0.034200281,0.014294687,-0.002684002,0.005012839,0.003640993,0.000136712,-0.0348513,-0.03316111,-0.03272263,-0.0322926,0.00731945
2007-11-22,-0.003370139,-0.015513604,0.018953679,0.013412626,-0.003819167,0.000136438,-0.00441065,-0.02279187,-0.00884226,0.00582262,0.00500554
2007-11-23,-0.011360134,-0.022336272,0.021807868,0.009903604,-0.005787585,0.000136986,-0.01453013,-0.04814239,-0.01810745,-0.0089428,-0.00321337
2007-11-26,0.04628466,-0.024359107,-0.022939165,-6.62E-05,0.014549387,0.000411781,0.04650625,0.06377519,0.03511956,0.02152589,-0.00134322
2007-11-27,0.001430744,-0.007814423,-0.006963574,-0.007305721,0.012457822,0.000136986,0.00240389,0.01775967,0.00272996,-0.00792768,0
2007-11-28,-0.014986232,0.011908538,0.004302468,0.003780022,-0.003899179,0.00013726,-0.01349615,-0.01774171,-0.00905693,-0.00824844,0.00236719
2007-11-29,0.024812282,-0.015317231,-0.003219058,0.003679259,-0.000919388,0.00013726,0.02336635,0.02376065,0.01313625,0.01684298,-0.00311298
2007-11-30,0.013395229,0.002303014,-0.007596968,-0.004358385,0.006737839,0.000137534,0.01514732,0.04619132,0.01798135,0.0091204,-0.00807624
2007-12-03,-0.001377117,0.006997213,-0.004347641,0.004042267,0.000231247,0.000410959,-0.00187303,0.00297525,-0.00298971,-1.01E-05,0.00423373
2007-12-04,0.009920544,-0.003007081,0.001610285,0.00872171,0.005751221,0.000136986,0.00809491,-0.00030058,0.00552237,0.01125584,-0.00270256
2007-12-05,0.012116199,-0.007708128,0.000934063,0.001749106,0.001456198,0.00013589,0.01062138,0.01127967,0.01177917,0.01638625,0.00108395
2007-12-06,0.010391887,-0.008941082,0.010269426,0.012333525,-4.50E-05,0.000133151,0.00772366,-0.00103674,0.00799152,0.0115067,-0.00156997
2007-12-07,-0.009144573,0.006260247,0.010412066,-0.001242805,-0.001212404,0.000131233,-0.00965098,-0.0267535,-0.00828236,-0.01520744,-0.00319917
2007-12-10,-0.012789312,0.007417267,0.012938572,9.88E-05,-0.014394224,0.000410137,-0.01442367,-0.03669723,-0.00691363,-0.00282081,0.00505891
2007-12-11,0.010508119,-0.017243247,0.006327617,-0.001398646,-0.005859818,0.000136712,0.00978273,-0.0063248,-0.00020744,0.01208125,0.00016254
2007-12-12,0.001078327,-0.004263366,-0.005603739,0.002970658,-0.000520761,0.000136986,0.00123632,0.00186092,0.00062923,0.00245532,0.00281384
2007-12-13,-0.007986471,0.012300625,-0.002074774,0.002355781,0.002673495,0.000136986,-0.00599237,0.00769975,-0.00622537,-0.00768226,-0.00172667
2007-12-14,-0.015266601,0.011680162,0.003519102,-0.003873894,-0.00900985,0.000136712,-0.01088261,-0.01056387,0.00138949,0.000321,0.00556776
2007-12-17,-0.029826427,0.012462472,0.004171169,0.000509121,-0.000961564,0.000410959,-0.02914435,-0.03102847,-0.02432313,-0.02698155,0.00376304
2007-12-18,0.009763581,-0.010912849,0.001121895,0.002481956,0.001461366,0.000136986,0.01176746,0.01061935,0.01730587,0.0033532,0.00626617
2007-12-20,-0.009644698,-0.002012997,0.010002896,0.003756525,-0.007286911,0.000273973,-0.00918629,-0.02291193,-0.01388437,-0.00856129,0.0043641
2007-12-21,0.022047588,-0.021517893,0.001788325,-0.002591346,-0.003934282,0.000136712,0.01840737,-0.00012564,0.00710338,0.00784893,-0.00312644
2007-12-24,0.022984883,-0.021619495,0.004709376,-0.002216863,0.002623945,0.000410959,0.02190788,0.01891021,0.01941477,0.00653783,-0.00100994
2007-12-26,-0.006908627,0.011741905,-0.002851785,-0.001078678,-0.003861915,0.000273973,-0.00664246,-0.0030166,0.00408961,-0.00207286,-0.00074491
2007-12-27,-0.000547698,0.003740034,-0.014178619,0.001024472,0.007298434,0.000136986,0.00099648,0.01776578,-0.00605312,-0.00642926,0.00175718
2007-12-28,-0.008806831,0.016164766,0.000672426,-0.008094735,-0.000117494,0.00013726,-0.00602006,-4.10E-06,0.00817812,0.00379852,-0.00483739
2008-01-02,-0.024879953,0.028280559,-0.00719125,-0.004915906,-0.002552691,0.000679452,-0.02302425,-0.02123379,-0.00823211,-0.02039236,0.00096165
2008-01-03,-0.002813872,-0.002934383,0.002185354,0.003065396,0.003618349,0.000136438,-0.00038846,0.00392125,-0.00140448,-0.00017756,-0.00042708
2008-01-04,0.004550995,-0.001179363,-0.00889332,0.0016319,-0.001352011,0.000136438,0.00602894,0.0177744,0.00130331,0.00238618,0.00202888
2008-01-07,-0.020367198,0.012383837,0.004177234,-0.002781678,0.000522929,0.000406849,-0.01757605,-0.02002903,-0.00969235,-0.01169976,0.00207784
2008-01-08,-0.002993581,0.000679714,-0.001308833,0.002489075,0.005007729,0.000136438,-0.00268139,0.00754206,0.00745679,0.00774361,-0.00116982
2008-01-09,0.009370972,-0.009887812,-0.004537897,0.001065354,0.00527304,0.000136712,0.00998779,0.01164801,0.00369422,0.00352244,-0.00202268
2008-01-10,-0.013296853,0.011985393,-0.003751108,-0.004794837,-0.003857507,0.00013726,-0.01067515,-0.00475395,-0.0098844,-0.01028347,0.0002133
2008-01-11,-0.022187799,0.010412311,0.009655263,8.18E-05,-0.007431922,0.000136986,-0.02329596,-0.01955694,-0.01887827,-0.01757649,-5.34E-05
2008-01-14,-0.007267067,-0.009837273,0.018357779,0.001570445,-0.003673872,0.000411781,-0.00919614,-0.01600125,-0.01662213,-0.00835737,-0.00021327
2008-01-15,-0.008664705,-0.003334837,0.001594128,-0.000785081,-0.003443432,0.00013726,-0.01071987,-0.02493686,-0.01602739,-0.01039703,-0.00186697
2008-01-16,-0.022952255,0.003003465,0.010588787,-0.001951256,-0.003058462,0.000137534,-0.02403045,-0.03571584,-0.01974379,-0.01467219,0.00475625
2008-01-17,0.013574422,-0.007457502,0.016915499,0.007440204,-0.004643755,0.000137534,0.01089755,0.00224527,0.01399886,-0.00065634,0.00585075
2008-01-18,0.004616383,0.003489423,0.005613515,-0.003580357,-0.008398722,0.000136164,0.00648081,0.0041811,0.01031182,0.01024493,-0.00290836
2008-01-21,-0.028651919,0.011655649,0.020682816,0.007102714,-0.006921407,0.000405205,-0.02949179,-0.04155578,-0.02921721,-0.02469271,0.00604602
2008-01-22,-0.042503434,-0.014448,0.020489515,0.004152776,0.007438727,0.000134521,-0.04427523,-0.0546181,-0.04325837,-0.0323669,0.00585114
2008-01-23,0.012964671,-0.004455902,-0.002485256,0.002400634,-0.000156697,0.00013726,0.01205703,0.00821133,0.0083255,0.00381886,-0.00120528
2008-01-24,0.019020198,0.003917262,-0.005052909,0.000194884,0.005498906,0.00013726,0.02123531,0.04245473,0.01881479,0.0128555,-0.00362047
2008-01-25,0.018139255,-0.004829424,-0.008051309,0.003039802,-0.001234541,0.00013726,0.01768491,0.03809688,0.01595177,0.00546304,-0.00300184
2008-01-28,-0.039847109,0.016458252,0.012055641,0.001013654,-0.00523574,0.000411781,-0.03853676,-0.04591809,-0.02722339,-0.01822644,0.00338047
2008-01-29,0.010903107,-0.018689772,0.016652848,0.008921838,-0.001086096,0.000136986,0.00658804,-0.00951287,0.00195665,0.00403898,-0.00584314
2008-01-30,-0.02551958,-0.009832918,0.030332189,0.013580265,-0.000818359,0.000136438,-0.02982459,-0.05382576,-0.02360275,-0.01181183,0.00037052
2008-01-31,0.020846911,-0.017590174,-0.004058468,0.009895926,0.012994876,0.00013589,0.02241577,0.02382576,0.01374289,0.01411441,-0.000741
2008-02-01,0.006170528,-0.002210146,-0.000890649,-0.003000618,0.001251943,0.000134521,0.00606273,0.01703451,0.00064239,-0.0041058,0.0003709
2008-02-04,0.034061546,-0.010623938,-0.016447849,0.009286134,0.010183133,0.000407671,0.03401589,0.03370297,0.02600169,0.01106778,-0.00180057
2008-02-05,0.003009731,0.006219123,-0.004744548,-0.006616488,0.001097228,0.000135068,0.00381036,0.0060191,0.00150681,0.00873326,-0.00084856
2008-02-11,-0.03697254,0.022266001,0.003979297,-0.009869638,0.001199724,0.000821918,-0.03294883,-0.02443658,-0.02600706,-0.01838343,0.00376938
2008-02-12,0.000293801,0.010102928,-0.001981397,-0.00693196,-0.000478184,0.000136986,0.00159691,0.00495268,0.00665584,0.00135568,0.00021177
2008-02-13,-0.007074454,0.011490964,-0.000362592,-0.001825721,-0.004602179,0.000136986,-0.00700424,-0.00308941,0.00180552,-0.00419095,0.00031709
2008-02-14,0.041489531,-0.020118093,-0.009857082,-0.001488317,0.004512689,0.000136986,0.0402444,0.04387963,0.02691937,0.02659998,-0.00058132
2008-02-15,-0.003929771,0.00836061,-0.008616228,-0.00038903,-0.003370011,0.000136986,-0.00157884,0.01063182,-0.00047815,-0.0148086,-0.00021179
2008-02-18,0.000234998,0.011993473,-0.003982472,-0.001241052,-0.000181485,0.000409315,0.00086737,0.0034444,0.00657446,0.0032503,0.0003175
2008-02-19,0.013370371,-0.003739754,-0.000418374,0.002834001,0.005936414,0.000135616,0.01431401,0.01330819,0.01429592,0.01392377,-0.00158671
2008-02-20,-0.020880224,0.014517539,-0.004740709,0.004801291,-0.000501402,0.000135616,-0.01895357,-0.01583132,-0.01307507,-0.01002003,0.00264873
2008-02-21,0.011740505,-0.006613894,-0.002519731,0.005402022,0.006267848,0.000137534,0.00974578,0.00848016,0.00471887,0.00524103,0.00211338
2008-02-22,-0.012384233,0.010100275,-0.003968013,-0.001356003,0.007969743,0.00013726,-0.01050834,-0.00883277,-0.00850087,-0.01330863,0.00021084
2008-02-25,0.015490755,-0.013137745,0.005161391,0.001063148,0.003103613,0.000409315,0.01344837,0.01307971,0.0069041,0.00642098,-0.00147583
2008-02-26,0.000555405,-0.002166441,0.002213894,-0.003650468,0.001382375,0.000135616,0,0.00387001,0.00190534,-0.00464537,0.00010567
2008-02-27,0.007460643,-0.003112977,-0.000333181,0.004996102,0.004022295,0.000135342,0.00688069,0.01083813,-0.00040236,0.00155142,-0.00654546
2008-02-28,0.007722656,0.005648378,-0.00447314,-0.003195543,-0.002098223,0.00013589,0.00887913,0.00767947,0.01436734,0.01076664,-0.00494118
2008-02-29,-0.017089874,0.012815257,0.000992844,-0.003434189,-0.000801078,0.000135342,-0.01414032,-0.00521398,-0.00117824,0.00070785,0.00282988
2008-03-03,-0.023746133,0.01159625,0.002856877,0.001417489,-0.000701308,0.000406027,-0.02330541,-0.02330338,-0.01983357,-0.01282681,0.00830632
2008-03-04,0.001800812,-0.002512209,-0.00425525,0.003719794,0.001319575,0.000135616,0.00266191,0.01029783,0.00413263,0.00937801,0.00021117
2008-03-05,-0.000135343,-0.000349765,-0.00420497,0.00268465,-0.001821548,0.000135342,0.00054887,0.00180129,0.00127561,0.00651088,0.00137274
2008-03-06,0.012967567,-0.007024655,-0.0084916,-0.002372732,0.003036237,0.000136986,0.01212808,0.0084936,0.0087936,0.00945099,0.0012653
2008-03-07,-0.020377076,0.011038676,-0.001744796,0.004523252,0.004614637,0.000136986,-0.01971793,-0.00792271,-0.01256533,-0.01359966,0.00847775
2008-03-10,-0.020462495,-0.009408596,0.012302056,0.009048983,-0.004187635,0.000410137,-0.02331773,-0.04041366,-0.02668825,-0.01462859,0.00804088
2008-03-11,0.008443442,-0.009485167,0.005870197,-0.000314458,0.000439728,0.000136712,0.01003587,0.01255033,0.00226757,0.00207901,0.0049726
2008-03-12,0.011542885,-0.007085736,8.02E-05,0.002357825,0.000140581,0.000136438,0.01056973,0.00279998,0.00608655,0.00631835,0.00123693
2008-03-13,-0.028973913,0.011982267,0.006797077,0.007917842,0.005240986,0.000136438,-0.02604848,-0.0189075,-0.01787179,-0.00723628,0.01137656
2008-03-14,-0.00889292,-0.010947246,0.015242076,0.00864054,0.000852056,0.000136438,-0.00950719,-0.00700994,0.00112292,0.00229892,0.01532046
2008-03-17,-0.014694446,-0.013637632,0.006938619,0.004235386,0.000251263,0.000407671,-0.01613488,-0.01954483,-0.025076,-0.01600072,0.03188299
2008-03-18,0.010430195,-0.003194362,-0.007750026,0.003115907,-0.002129978,0.000136712,0.00908895,0.00124131,0.006052,0.00024269,-0.01467169
2008-03-19,0.023106642,-0.006893366,-0.009736937,0.006183307,0.003773946,0.000135342,0.02107317,0.01707331,0.00812615,0.01500196,-0.00497979
2008-03-20,0.000541593,0.00054088,-0.002808457,0.00512925,0.00030419,0.000136438,0.00071507,-0.0039766,0.00159839,-0.00062827,0.00084248
2008-03-21,0.014721755,-0.003993498,-0.002004949,-0.003832264,0.003056192,0.000136438,0.01373669,0.00583319,0.01642792,0.00999437,0
2008-03-24,0.006111153,-0.002278403,0.004465051,-0.006489294,-0.001285529,0.000408493,0.0058395,0.01005188,0.00183189,-0.00236187,-0.01252599
2008-03-25,0.012802224,-0.010602787,0.000171657,0.004992884,-0.004206496,0.000136164,0.01185888,0.0082777,0.00157473,0.00129594,-0.02110809
2008-03-26,0.003046242,-0.001448847,-0.006443537,0.00080368,0.004152499,0.000135342,0.00282997,0.00059993,-0.00521331,-0.00431718,0.01070472
2008-03-27,-0.002747161,0.000215256,0.003937163,0.00173492,-0.006007033,0.000135342,-0.00204207,0.00468288,0.00176024,0.00474058,0.00086159
2008-03-28,0.015624463,-0.00557731,-0.006223015,0.00093389,0.000267297,0.000134247,0.01526631,0.01524345,0.01599474,0.00918685,0.00562006
2008-03-31,0.001843121,0.002327379,0.002175071,-0.001670402,-0.003972697,0.000409315,0.00126922,-0.00455069,0.00222157,0.00788519,-0.00271885
2008-04-01,0.000598961,0.001827071,0.002485339,-0.002131269,-0.008459862,0.000136164,-0.00102113,-0.01153782,-0.00460415,-0.00830104,-0.0065128
2008-04-02,0.0271804,-0.020313064,0.003126463,-0.001174479,-0.00571199,0.000136986,0.02346306,-0.0042945,0.00669598,0.00322662,-0.00960458
2008-04-03,0.014297849,-0.006273033,-0.00210018,-0.001800944,0.00219743,0.00013726,0.01230635,0.00850972,0.00526125,0.00800267,0.00194972
2008-04-04,-0.000315945,-0.000534186,0.00548475,-0.006160099,-0.003702798,0.000139726,0.00162166,0.00625955,0.00166136,-0.00825834,-0.00256056
2008-04-07,0.003563174,7.74E-05,-0.005223868,0.001477777,0.001085224,0.000414247,0.00400229,0.00418809,0.01250922,0.00692044,0.00118102
2008-04-08,-0.011946931,0.011921781,-0.003710021,-0.000416774,-0.0022393,0.000137808,-0.01062834,-0.00638977,-0.0029228,-0.00301601,0.00107673
2008-04-10,0.005816471,-0.007740031,0.005770078,0.007314618,-0.006047691,0.000272877,0.00565905,0.0039321,0.00867256,0.01003331,0.00035869
2008-04-11,0.010285201,-0.008404014,0.010643299,0.006247244,-0.006250661,0.000136986,0.00853999,0.00033474,0.01291155,0.00540135,-0.00066562
2008-04-14,-0.018755868,0.007231824,0.011250263,0.001638774,-0.00499217,0.000410959,-0.01854235,-0.02416211,-0.01147661,-0.0090476,0.00389425
2008-04-15,-0.004724142,0.002528732,0.004003849,0.000586944,0.002633697,0.000136986,-0.00259917,0.00086037,-0.00265171,0.00518836,0.00745245
2008-04-16,0.008140048,-0.005632043,-0.002789584,-0.002897969,0.000177806,0.000136986,0.00940781,0.01753706,0.01123899,0.007853,0.00263475
2008-04-17,0.007051512,-0.002313229,0.002023614,-0.000135477,-0.000334474,0.000136986,0.00574902,0.0076547,0.00261093,0.00405741,0.00262757
2008-04-18,0.001052546,4.36E-05,0.002463096,0.003403733,0.004427198,0.000136986,0.00182623,0.00905948,0.01157079,0.00544503,0.00866911
2008-04-21,0.016849534,-0.00618347,-0.004875608,-0.000249709,0.002880048,0.000408493,0.01612958,0.01565959,0.01529917,0.00616473,-0.00909428
2008-04-22,-0.008314362,0.003576182,-0.00038812,0.001472651,-0.002702648,0.000136438,-0.00721474,-0.00300158,-0.00388781,-0.00121289,0.00564783
2008-04-23,0.005709474,-0.004664993,-0.002050985,-0.004744524,0.0026512,0.000136438,0.0074406,0.02140552,0.01214709,0.0076119,-0.0064182
2008-04-24,0.00077384,-0.004972086,0.000568413,0.006019993,-0.001073571,0.000136986,-0.0008052,-0.00170426,-0.00113763,-0.00197869,0.00570266
2008-04-25,0.016287388,-0.015015966,0.006801192,0.006407437,-0.000353892,0.00013589,0.01408294,0.00949917,0.00850916,0.00699454,0
2008-04-28,0.001613981,-0.008739856,0.005691812,0.006995355,-0.002809564,0.000401918,-0.00082754,-0.01316485,-0.01120094,-0.00786533,0.0002509
2008-04-29,-0.007497985,0.00280019,0.005810327,0.001408673,0.004435264,0.000135342,-0.00639545,-0.00541851,0.0004345,0.00353726,0.00446495
2008-04-30,0.007410259,-0.008833837,0.004842386,-0.001737081,0.000202353,0.000135616,0.00770628,0.01635344,0.00562991,0.01444959,0.0015484
2008-05-02,0.013396024,-0.004412194,-0.001444168,-0.007815675,0.001068378,0.000271781,0.01248993,0.00832082,0.01260574,0.00512828,0.00688166
2008-05-06,0.00552579,0.003303184,-0.00622718,0.003859531,-0.000155824,0.000568767,0.00583789,0.0045098,0.01236461,0.01205749,0.00500223
2008-05-07,-0.003774031,0.002449537,0.001972883,-0.004688772,0.006080279,0.000141918,-0.00271643,-0.00747337,-0.00502735,-0.00604488,0.01153164
2008-05-08,-0.005542439,0.008082889,-0.00479924,0.001275297,0.004143179,0.00013726,-0.00324162,0.00809719,0.00706409,0.00552921,0.02280045
2008-05-09,-0.014418488,0.012516744,0.004200735,-0.005088482,0.002052529,0.000136986,-0.01314935,-0.01456493,-0.01528257,-0.0113401,-0.00462046
2008-05-13,0.012857495,-0.007335955,-0.003226672,-0.002474593,-0.001598792,0.000540274,0.01047321,0.0054828,0.0140913,0.00520426,-0.00239269
2008-05-14,-4.90E-05,-0.00538557,0.002882574,-0.008849918,0.001116459,0.000133425,0.00051552,-0.00115259,0.01054775,-0.00268188,0.00484492
2008-05-15,0.025473246,-0.015551203,-0.005399159,0.002435657,0.000857578,0.000134247,0.02275797,0.01176381,0.01214506,0.01292534,-0.00224375
2008-05-16,0.00163313,-0.00319339,0.002421654,0.002541724,0.000534452,0.000135616,0.00168106,0.00309395,-0.00257678,0.00424354,-0.00401895
2008-05-19,-0.003707377,-0.003765938,0.008967544,-0.007167188,0.002605808,0.000405205,-0.00185824,-0.00553234,0.00460507,0.00533566,0.00225787
2008-05-20,-0.008574536,0.004584247,-8.32E-05,0.000182458,0.005301285,0.000126849,-0.00648149,0.0122514,-0.00369128,-0.00805942,0.00167753
2008-05-21,-0.014547654,0.005951022,-0.00136512,0.000868481,0.001865473,0.000126575,-0.01368817,-0.00648567,-0.01339748,-0.0007131,-0.00277535
2008-05-22,-0.007895789,0.002261834,-0.00415346,-0.001690208,0.002650636,0.000136986,-0.00654394,-0.00317053,-0.00226699,-0.00685134,0.00196728
2008-05-23,-0.005109151,0.003342993,0.003229667,0.001248341,0.006962553,0.000136986,-0.00407536,-0.00366655,-0.00280606,-0.00361388,0.00340015
2008-05-26,-0.015982207,0.004999095,0.005409277,-0.003677939,-0.001245908,0.000410959,-0.01496767,-0.01793153,-0.01496059,-0.01341217,0.00085897
2008-05-27,0.015225323,-0.008969006,-0.002574782,0.003815478,0.006539514,0.00013726,0.01369003,0.00654948,0.00549889,0.00577136,-0.01029984
2008-05-28,-0.012105155,0.007622952,0.006546427,-0.00076864,-0.002583083,0.000137808,-0.01073289,-0.0051166,-0.01489507,-0.00794338,-0.0007709
2008-05-29,0.022442977,-0.006305261,-0.010116154,0.000938689,-0.001105869,0.000137808,0.01970492,0.01467388,0.01427127,0.00966433,-0.00622016
2008-05-30,0.004388336,0.000246321,-0.000278238,0.000767152,-0.006110632,0.000138082,0.00586568,0.00968872,0.00986645,0.00542699,-0.00043678
2008-06-02,-0.003000627,0.0063438,-0.003984405,-0.002891216,0.006088846,0.000410959,-0.00242438,-0.00348272,-0.00460243,-0.00322701,-0.0072812
2008-06-03,-0.015509906,0.00592488,0.000443062,-0.000652916,0.001613457,0.000136986,-0.01523115,-0.01079497,-0.00842211,-0.01135966,-0.00547641
2008-06-04,0.008227087,-0.000458245,-0.000143724,0.000418736,0.004396433,0.000136986,0.00792573,0.00839231,0.0055031,0.01069478,0.00039323
2008-06-05,-0.001540704,0.002670424,-0.000150025,0.002502223,-2.12E-05,0.000136986,-0.00081797,0.00514124,-0.00521502,0.00313438,0.00614341
2008-06-09,-0.014657254,0.007587357,-0.007591112,0.000391886,0.008717733,0.000527123,-0.01274348,-0.00872786,-0.01252027,-0.00974879,0.00771796
2008-06-10,-0.020829766,0.005443894,0.004623057,-0.001184421,-0.002842382,0.000125205,-0.01911596,-0.01591381,-0.02313705,-0.01238771,-0.00625313
2008-06-11,0.003670698,-0.00067187,0.002166137,0.006817054,0.001478413,0.000125205,0.00410848,0.0122193,0.00764719,-0.0038006,0.00473157
2008-06-12,-0.027618904,0.023300704,1.39E-05,0.002117274,0.001825614,0.000136712,-0.02374738,-0.01498202,-0.01248252,-0.01785112,0.00344694
2008-06-13,0.00718797,-0.008102912,0.002414249,-0.000533953,-0.001507479,0.000136712,0.00459364,-0.0065289,0.00495983,0.00585518,0.00778944
2008-06-16,0.009378427,-0.013114929,0.011020502,0.001822904,-0.010304455,0.000411781,0.00770882,0.00156978,0.00907443,0.00079512,-0.00292847
2008-06-17,-0.005694765,0.002125356,0.000519368,-0.006526282,-0.004015732,0.000136986,-0.00574164,-0.01180971,-0.0083979,-5.28E-05,-0.01478174
2008-06-18,0.013007966,-0.007061893,-0.005092795,0.004564002,-0.00288453,0.000136986,0.01337743,0.01736797,0.01093699,0.00997682,0.00586453
2008-06-19,-0.020304683,0.009537975,0.00574972,-0.004487478,0.002048034,0.000136986,-0.01883177,-0.01548575,-0.00777914,-0.00715924,-0.00296376
2008-06-20,-0.006712948,0.00391836,0.009242479,-0.001173567,-0.004047684,0.00013726,-0.0055839,-0.00393551,-0.00123922,-0.00285156,0.00190059
2008-06-23,-0.009466014,0.00332446,0.004402617,-0.001035152,0.011513411,0.000379726,-0.00890237,-0.00936747,-0.00654051,-0.00279512,0.0108463
2008-06-24,-0.00259594,-0.005873411,0.005853729,0.004817344,0.000220364,0.000124658,-0.00276873,-0.00191991,-0.00495848,-0.00432643,-0.00543714
2008-06-25,0.004371374,-0.00114606,-0.001379367,0.001367414,0.003141692,0.000124658,0.00406233,0.00455851,-8.47E-05,0.00246792,0.00430576
2008-06-26,0.000639173,-0.003728299,0.002174061,-0.001853547,-0.002502947,0.00013726,-7.57E-05,0.00045208,0.00334521,-0.0031568,-0.00130074
2008-06-27,-0.020810316,0.007426665,0.002399488,-0.003951491,0.003404538,0.000136712,-0.01933444,-0.01427974,-0.01432603,-0.01274616,0.00477523
2008-06-30,-0.005123513,0.000122572,-0.00074143,-0.003276159,0.002570799,0.000411781,-0.00565763,-0.0025916,-0.01118359,0.00640009,0.00432048
2008-07-01,-0.002478413,-0.004454178,0.001082201,-0.004058785,-0.001594396,0.000136712,-0.00505099,-0.01646521,-0.01319047,-0.01296317,0.00095598
2008-07-02,-0.023890351,-0.010796464,0.006090585,-0.003939829,0.001847515,0.000136712,-0.02571919,-0.0508068,-0.04605486,-0.02298638,-0.01002818
2008-07-03,-0.010956101,-0.006849689,-0.004897256,-0.004496885,-2.41E-05,0.000136712,-0.01050751,-0.01361026,-0.00649792,-0.00587582,0.00791096
2008-07-04,-0.019436821,0.01127969,0.006725863,0.000996507,0.001843415,0.000137808,-0.01780223,-0.01606199,-0.00872874,-0.00542743,0.00559933
2008-07-07,0.002836865,-0.005341393,0.000662419,-0.00294981,0.001717614,0.000411781,0.00112805,-0.01406746,-0.0114629,-0.00093005,-0.00742433
2008-07-08,-0.028900728,-0.006228825,0.004805347,0.004121451,0.002774867,0.00013726,-0.02927734,-0.03434597,-0.03960441,-0.02368908,-0.00954162
2008-07-09,-0.009856647,0.014296989,0.006900679,0.000883285,-0.000211686,0.000137534,-0.00918831,-0.00558171,-0.00874211,0.00068041,-0.02706095
2008-07-10,0.008752314,-0.00104867,-0.001425082,-0.002746527,-0.000301411,0.00013726,0.01187985,0.02417847,0.01958419,0.01527888,-0.00194049
2008-07-11,0.019115057,0.00161803,-0.005383063,0.002759592,0.002644324,0.00013726,0.01956512,0.02426028,0.02005657,0.00815233,-0.00054838
2008-07-14,-0.005133988,0.014599417,-0.010001447,-0.004482322,0.00328247,0.000410959,-0.00567142,-0.00973703,-0.00213024,-0.00418446,0.00214475
